"Spectra_Name","Location","Instrument","Species_Code","Genus","Species","Canopy_position","PLSR_LeafAge_days","Measurement_Date","Leaf_VIS_Spectral_Absorption"
"BNL10583","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","124.679056394123","20160216",0.945050722672824
"BNL11506","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","106.427860544808","20160315",0.914646596988571
"BNL10584","PA-SLZ","SVC_HR-1024i","APEIME","Apeiba","membranacea","sunlit","122.086084353765","20160216",0.891385165231398
"BNL11507","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","123.546378633787","20160315",0.939132849745049
"BNL10586","PA-SLZ","SVC_HR-1024i","APEIME","Apeiba","membranacea","sunlit","231.279956027449","20160216",0.91987965268375
"BNL10587",NA,"SVC_HR-1024i",NA,NA,NA,NA,"129.600295243513","20160216",0.943183062519008
"BNL10588","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","240.279218884224","20160216",0.94240185102989
"BNL10589","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","230.371180542634","20160216",0.939361296622111
"BNL10590","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","238.936018073072","20160216",0.940091561150939
"BNL10591","PA-SLZ","SVC_HR-1024i","VIROSP","Virola","multiflora","sunlit","130.674336585344","20160216",0.943589076049476
"BNL10592","PA-SLZ","SVC_HR-1024i","VIROSP","Virola","multiflora","sunlit","133.635644568035","20160216",0.936627938741983
"BNL10593","PA-SLZ","SVC_HR-1024i","TOCOPI","Tocoyena","pittieri","sunlit","171.882814709925","20160216",0.931695044655045
"BNL10594","PA-SLZ","SVC_HR-1024i","VIROSP","Virola","multiflora","sunlit","138.970909747009","20160216",0.936254950614583
"BNL10595","PA-SLZ","SVC_HR-1024i",NA,NA,NA,"sunlit","51.8554020941743","20160216",0.866510591149323
"BNL10596","PA-SLZ","SVC_HR-1024i",NA,NA,NA,"sunlit","105.883510926246","20160216",0.921736701973277
"BNL10597","PA-SLZ","SVC_HR-1024i",NA,NA,NA,"sunlit","156.406979077696","20160216",0.933040793268637
"BNL10598","PA-SLZ","SVC_HR-1024i",NA,NA,NA,"sunlit","73.8139207570422","20160216",0.84566772400214
"BNL10600","PA-SLZ","SVC_HR-1024i",NA,NA,NA,"sunlit","55.6947437260231","20160216",0.871501960262755
"BNL10634","PA-SLZ","SVC_HR-1024i","TOCOPI","Tocoyena","pittieri","sunlit","191.775394725934","20160216",0.932297808186171
"BNL10635","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","103.255421720535","20160216",0.941725788678718
"BNL10636","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","220.222257810509","20160216",0.952749328821002
"BNL10637","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","237.248027393928","20160216",0.932228231639472
"BNL10638","PA-SLZ","SVC_HR-1024i","APEIME","Apeiba","membranacea","sunlit","156.286966997083","20160216",0.923854331172318
"BNL10639","PA-SLZ","SVC_HR-1024i","VIROSP","Virola","multiflora","sunlit","182.670491183574","20160216",0.932916619985083
"BNL10640","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","241.658216004798","20160216",0.952647283820778
"BNL10641","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","107.965440514627","20160216",0.946113376801989
"BNL10642","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","135.370702577032","20160216",0.917999824683429
"BNL10643","PA-SLZ","SVC_HR-1024i","TOCOPI","Tocoyena","pittieri","sunlit","176.692142112641","20160216",0.933350730747291
"BNL10644","PA-SLZ","SVC_HR-1024i",NA,NA,NA,"sunlit","136.111009735789","20160216",0.958063308590933
"BNL10645","PA-SLZ","SVC_HR-1024i",NA,NA,NA,"sunlit","106.420338615625","20160216",0.913882415010917
"BNL10646","PA-SLZ","SVC_HR-1024i",NA,NA,NA,"sunlit","41.202185302961","20160216",0.813200921228374
"BNL10647","PA-SLZ","SVC_HR-1024i",NA,NA,NA,"sunlit","41.7267567801978","20160216",0.795373450001041
"BNL10648","PA-SLZ","SVC_HR-1024i",NA,NA,NA,"sunlit","64.6016441524669","20160216",0.888332254483605
"BNL10649","PA-SLZ","SVC_HR-1024i",NA,NA,NA,"sunlit","250.10705180518","20160216",0.960766203729622
"BNL10650","PA-SLZ","SVC_HR-1024i",NA,NA,NA,"sunlit","77.5828680524158","20160216",0.894290733156594
"BNL10659","PA-SLZ","SVC_HR-1024i",NA,NA,NA,"sunlit","191.253653347002","20160216",0.950709228499152
"BNL10667","PA-SLZ","SVC_HR-1024i","TOCOPI","Tocoyena","pittieri","sunlit","168.649021488033","20160216",0.901489149386695
"BNL10687","PA-SLZ","SVC_HR-1024i",NA,NA,NA,"sunlit","184.751135292727","20160216",0.945385244752133
"BNL10688","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","98.8992758596061","20160216",0.890028519047124
"BNL10689","PA-SLZ","SVC_HR-1024i","APEIME","Apeiba","membranacea","sunlit","202.136531373825","20160216",0.939391675775125
"BNL10690","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","161.27339203892","20160216",0.940058816037237
