"Spectra_Name","Location","Instrument","Species_Code","Genus","Species","Canopy_position","PLSR_LeafAge_days","Measurement_Date","Red","Blue","Far_Red"
"BNL11371","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","97.5022241836577","20160314",0.814183434955015,0.92996409787925,0.123042086246433
"BNL10665","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","206.782509429662","20160213",0.956464517578478,0.955738755063932,0.33506447691917
"BNL11373","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","64.0515696410998","20160314",0.935321062757936,0.954900134873293,0.154379374443346
"BNL10666","PA-PNM","SVC_HR-1024i","CASTEL","Castilla","elastica","sunlit","170.589417857186","20160213",0.947798094668729,0.955285342393389,0.223296347410321
"BNL11374","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","56.0144017370574","20160314",0.931888171378522,0.953925037593476,0.152716848092691
"BNL10668","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","183.767084321088","20160213",0.909297822470367,0.952927740786245,0.192745547593843
"BNL11378","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","90.6884245683701","20160314",0.818784229818715,0.938044628433845,0.0978065246229521
"BNL10669","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","85.6238268726756","20160213",0.905237385271902,0.953113237725276,0.187080388532683
"BNL11385","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","113.297630414223","20160314",0.915540602151453,0.952660796375928,0.159798620681013
"BNL10670","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","85.1131559667332","20160213",0.947863067204688,0.955508156769715,0.237475600171089
"BNL11386","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","109.882618216079","20160314",0.941587731494401,0.95498530867262,0.18071591209402
"BNL10671","PA-PNM","SVC_HR-1024i","ALBIAD","Albizia","adinocephala","sunlit","58.7903127332544","20160213",0.884014458599727,0.951265597286423,0.164223683603851
"BNL11387","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","194.349788501159","20160314",0.831078153768417,0.942498021007493,0.179271575367225
"BNL10672","PA-PNM","SVC_HR-1024i","ALBIAD","Albizia","adinocephala","sunlit","58.4102668029666","20160213",0.86957391851361,0.950000053029572,0.182101959868675
"BNL11390","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","90.7010848802718","20160314",0.9339220247567,0.954165708243841,0.152742660014894
"BNL10673","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","78.9218651159692","20160213",0.910621483016564,0.953808857754491,0.199197006014794
"BNL11396","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","99.0681577353197","20160314",0.952361681940628,0.955639956956952,0.184251198411411
"BNL10674","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","173.18435240149","20160213",0.88761340523463,0.950712545334081,0.177067833823
"BNL11400","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","109.601398117517","20160314",0.939408524484506,0.954552836908597,0.355430928399388
"BNL10675","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","183.430473353397","20160213",0.882772468061065,0.950337282530042,0.173583640759558
"BNL11414","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","112.835604487602","20160314",0.905889786419727,0.950873336671403,0.249081288451906
"BNL10676","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","139.638056442305","20160213",0.960319581173447,0.956042536871953,0.275204785538122
"BNL11415","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","42.3259785282965","20160314",0.758633052701479,0.917902196475589,0.0994971729957324
"BNL10677","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","240.434721686922","20160213",0.928996279035853,0.954296731472041,0.227810101076453
"BNL11416","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","32.8828408386088","20160314",0.89747762003809,0.953375434225043,0.110523147324659
"BNL10678","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","159.707919093302","20160213",0.927357695098659,0.954046340103924,0.186814411437402
"BNL11417","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","97.4826839282996","20160314",0.913448584396624,0.952675285857497,0.343556120915356
"BNL10679","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","70.3999683748176","20160213",0.919131503206867,0.953806375324686,0.193555354867972
"BNL11426","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","399.686926829128","20160314",0.943757014946473,0.953804935717864,0.281236725210419
"BNL10680","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","59.2852250587652","20160213",0.907363854016143,0.952671777544158,0.178225646327349
"BNL11427","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","382.314003770025","20160314",0.954821593591136,0.955699483666222,0.390166086928937
"BNL10681","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","364.309254611863","20160213",0.962071077713458,0.95596109341997,0.401208149179435
"BNL11428","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","107.471648841995","20160314",0.908952624904093,0.952556278544127,0.171642322389352
"BNL10682","PA-PNM","SVC_HR-1024i","CASTEL","Castilla","elastica","sunlit","148.886867215062","20160213",0.932113864686324,0.954508186503009,0.196342409186707
"BNL11429","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","112.65060848526","20160314",0.915901504095497,0.952943069208372,0.226225654324396
"BNL10683","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","287.466171058255","20160213",0.958608726169774,0.955783842508505,0.400673235662646
"BNL11430","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","195.200687857912","20160314",0.781310370517266,0.93385483933271,0.140693182919136
"BNL10684","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","91.0395832964392","20160213",0.926255896278545,0.954402841718328,0.199559252922066
"BNL11431","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","100.0620436617","20160314",0.879256458104783,0.948761814847671,0.132388611531027
"BNL10535","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","166.708692501507","20160214",0.896167220932863,0.950628042214576,0.162301453931675
"BNL11432","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","89.4386076660423","20160314",0.913640897702123,0.952484346202988,0.15816201212007
"BNL10536","PA-PNM","SVC_HR-1024i","CECRPE","Cecropia","peltata","sunlit","255.044009913187","20160214",0.958114534611727,0.956051054759452,0.335005666696739
"BNL11435","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","207.206802018031","20160314",0.849898541490594,0.946842013384435,0.214107444231224
"BNL10537","PA-PNM","SVC_HR-1024i","CECRPE","Cecropia","peltata","sunlit","191.197444249322","20160214",0.96010859096251,0.956088952554649,0.300721095356933
"BNL11444","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","256.42911626307","20160314",0.855797782725444,0.94506725065964,0.198734237468264
"BNL10538","PA-PNM","SVC_HR-1024i","ALBIAD","Albizia","adinocephala","sunlit","59.6599746986963","20160214",0.892725165615573,0.95140221678496,0.158079334352406
"BNL11445","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","65.4145805252547","20160314",0.917356456988349,0.953287840499599,0.144939078368147
"BNL10539","PA-PNM","SVC_HR-1024i","CECRPE","Cecropia","peltata","sunlit","202.928491607948","20160214",0.961039776934822,0.956116648992125,0.341622683063844
"BNL11446","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","107.961258088361","20160314",0.895473056674998,0.950967546614565,0.140779011733501
"BNL10541","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","59.6220858956442","20160214",0.909651302873464,0.95326031789518,0.182396641017718
"BNL11447","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","248.472713357197","20160314",0.882668995702092,0.949610594226275,0.181763678632686
"BNL10542","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","118.426778203127","20160214",0.913389119463878,0.952584074524848,0.163198844078843
"BNL11448","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","126.544433527908","20160314",0.893026102281296,0.951338230330205,0.135254367642747
"BNL10543","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","196.896983757463","20160214",0.893717770095388,0.950476865414597,0.182357417938071
"BNL11450","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","88.2020213539441","20160314",0.909948782897676,0.952161304175004,0.135825751494199
"BNL10544","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","158.902804734217","20160214",0.889806404346006,0.950242187716382,0.161946490889916
"BNL11451","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","119.799427921254","20160314",0.908156675399542,0.952394175765195,0.152987247893474
"BNL10545","PA-PNM","SVC_HR-1024i","ALBIAD","Albizia","adinocephala","sunlit","73.0578551917537","20160214",0.893022400336273,0.951100180611047,0.171184698257201
"BNL11452","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","114.908029299688","20160314",0.845210139708286,0.945462247731487,0.117864149794705
"BNL10549","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","187.153816521523","20160214",0.936593615820982,0.954523071975419,0.203979495978867
"BNL11462","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","198.87063092295","20160314",0.82237000651056,0.94286374041045,0.162847168044552
"BNL10550","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","101.399729084613","20160214",0.952460142823768,0.955883711602032,0.241850296887591
"BNL11463","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","175.902809108475","20160314",0.893104385708636,0.949273582843469,0.162625396940588
"BNL10551","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","80.1077593505549","20160214",0.939127156023667,0.955498962899585,0.231013343692365
"BNL11465","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","191.647648819724","20160314",0.87583815097369,0.949440379749935,0.172476532472016
"BNL10552","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","133.981857713638","20160214",0.872813250732621,0.948482917992918,0.146230106609895
"BNL11466","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","114.854096404164","20160314",0.912763521209631,0.951855568877416,0.166352051467128
"BNL10553","PA-PNM","SVC_HR-1024i","ALBIAD","Albizia","adinocephala","sunlit","72.5923553949559","20160214",0.895445561179038,0.951662386653748,0.165200805935674
"BNL11467","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","86.9927085898735","20160314",0.939230119313787,0.954976173123835,0.177471998635931
"BNL10554","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","118.053769669563","20160214",0.931564557642737,0.954401066466458,0.207152246110083
"BNL11479","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","82.2183036279764","20160314",0.95595140970888,0.955847047454125,0.196486042563368
"BNL10555","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","69.532729798769","20160214",0.925033790978374,0.954182907904176,0.185806880571653
"BNL11480","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","91.7154793087602","20160314",0.873435801168112,0.949242007434818,0.149891025054053
"BNL10556","PA-PNM","SVC_HR-1024i","CASTEL","Castilla","elastica","sunlit","153.878517365678","20160214",0.921480978016155,0.953990870107719,0.192268773285365
"BNL11482","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","61.7211798383864","20160314",0.821753148200794,0.939641862910539,0.112074562554491
"BNL10557","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","156.317993272377","20160214",0.938904016644439,0.954776544909265,0.19344250358912
"BNL11483","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","221.883705132286","20160314",0.956648421496135,0.955483411736185,0.358829239657027
"BNL10558","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","121.696710733368","20160214",0.961143661292259,0.956076596467747,0.272315329432417
"BNL11484","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","69.7082197962521","20160314",0.918437907620142,0.953452759740764,0.153782171734879
"BNL10559","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","63.0130879730982","20160214",0.916057277375418,0.953928804444866,0.184086441182758
"BNL11485","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","156.458099941317","20160314",0.83318705644686,0.943740464841476,0.14575167072417
"BNL10560","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","365.259164426193","20160214",0.965103935802452,0.956113005241765,0.437725954273117
"BNL11486","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","127.168911973836","20160314",0.90676973100761,0.952123832936004,0.175662689015097
"BNL10561","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","146.231226835323","20160214",0.94038050339421,0.954828060843135,0.190889535053933
"BNL11488","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","256.355739248024","20160314",0.94274209448779,0.95436411814042,0.214428152924545
"BNL10562","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","413.159494104846","20160214",0.964965014101708,0.956106807791207,0.458976627189893
"BNL11491","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","121.341408106658","20160314",0.913829143085895,0.952256864715999,0.162289140888727
"BNL10661","PA-PNM","SVC_HR-1024i","CECRPE","Cecropia","peltata","sunlit","211.736161023384","20160214",0.958230677539076,0.95600065921725,0.310929899696489
"BNL11492","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","165.666550197011","20160314",0.789606641560054,0.927082361683003,0.144652515701479
"BNL10428","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","152.340168583832","20160216",0.922995104391038,0.95343313828108,0.181441166018049
"BNL11499","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","186.038082920239","20160314",0.851801861131421,0.944376812099601,0.162778325709765
"BNL10431","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","351.74288997931","20160216",0.963726518504991,0.956246858164331,0.360909968549298
"BNL11058",NA,"SE_PSRPlus",NA,NA,NA,NA,"252.269682301363","20160315",0.888147476684118,0.95015500033782,0.177788715524003
"BNL10432","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","367.071448530086","20160216",0.964444522040859,0.956246288548043,0.375838217376364
"BNL11208","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","469.628087726143","20160315",0.965172234992632,0.956055474744307,0.388092844259722
"BNL10459","PA-SLZ","SVC_HR-1024i","TOCOPI","Tocoyena","pittieri","sunlit","69.8347729485689","20160216",0.90442627919109,0.95192812199512,0.170803625018462
"BNL11305","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","274.455384321469","20160315",0.90617442545529,0.95308033627843,0.213490938399055
"BNL10460","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","286.627175731513","20160216",0.96435349391982,0.95626335586463,0.338919643873915
"BNL11350","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","129.235947719989","20160315",0.871076950505948,0.948478554987588,0.131044733477666
"BNL10461","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","118.881951597212","20160216",0.920238620329699,0.953913126615619,0.18157394726721
"BNL11351","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","378.27508182839","20160315",0.959438980981338,0.955463912371982,0.346740118796703
"BNL10573","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","104.965879626383","20160216",0.913534403142513,0.9534270244839,0.176058868849355
"BNL11380","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","153.813100263813","20160315",0.926591900368548,0.953712881655882,0.164997546810728
"BNL10575","PA-SLZ","SVC_HR-1024i","TACHVE","Tachigali","versicolor","sunlit","147.719702213178","20160216",0.921643065944476,0.953771654076074,0.177982827689751
"BNL11381","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","394.771023980617","20160315",0.843090826309799,0.942675403732132,0.215377416450465
"BNL10576","PA-SLZ","SVC_HR-1024i","TACHVE","Tachigali","versicolor","sunlit","148.762984497689","20160216",0.90211649146469,0.952219056649596,0.172160477816863
"BNL11397","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","186.66454201466","20160315",0.92797857629268,0.954019134258583,0.17795226918571
"BNL10577","PA-SLZ","SVC_HR-1024i","TACHVE","Tachigali","versicolor","sunlit","167.520244189972","20160216",0.924768939008424,0.954027122529369,0.187220513660582
"BNL11436","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","85.382721785087","20160315",0.868801305689822,0.950254705096145,0.124371784079019
"BNL10578","PA-SLZ","SVC_HR-1024i","CARAGU","Carapa","guianensis","sunlit","86.1358770070403","20160216",0.937495723480218,0.954322544315315,0.330066065929181
"BNL11501","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","80.3093917517758","20160315",0.885877878361381,0.950186679046659,0.122615757584213
"BNL10579","PA-SLZ","SVC_HR-1024i","CARAGU","Carapa","guianensis","sunlit","156.39375916223","20160216",0.958935369069528,0.955923349822484,0.393310829199088
"BNL11502","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","427.040162522544","20160315",0.960282185882337,0.955752610480746,0.338905042165823
"BNL10580","PA-SLZ","SVC_HR-1024i","CARAGU","Carapa","guianensis","sunlit","148.745510679154","20160216",0.945050935610121,0.955023035719568,0.393966382856172
"BNL11503","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","109.154574022897","20160315",0.943073908242794,0.954768759945315,0.175920443186
"BNL10581","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","143.386840038019","20160216",0.961521914924388,0.956170055323794,0.289952138954164
"BNL11504","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","124.083363491507","20160315",0.943670986990638,0.954786227825473,0.175875686254202
"BNL10582","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","140.011939880908","20160216",0.956218266580429,0.956069116748279,0.267711448920544
"BNL11505","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","130.52630795132","20160315",0.953417330948464,0.955484354564706,0.188686526993186
"BNL10583","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","124.679056394123","20160216",0.956784149678389,0.956042065097134,0.296952228076015
"BNL11506","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","106.427860544808","20160315",0.919822796228442,0.953337393126219,0.145666553878729
"BNL10584","PA-SLZ","SVC_HR-1024i","APEIME","Apeiba","membranacea","sunlit","122.086084353765","20160216",0.879321995227823,0.950722207196006,0.220447952634438
"BNL11507","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","123.546378633787","20160315",0.952216002883089,0.95554486333258,0.196876987026828
"BNL10586","PA-SLZ","SVC_HR-1024i","APEIME","Apeiba","membranacea","sunlit","231.279956027449","20160216",0.92175414458387,0.953846283496197,0.268754671314396
"BNL10587",NA,"SVC_HR-1024i",NA,NA,NA,NA,"129.600295243513","20160216",0.949505108000062,0.955861589608272,0.187435824168472
"BNL10588","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","240.279218884224","20160216",0.956772585272385,0.955641473854556,0.301658727654335
"BNL10589","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","230.371180542634","20160216",0.953786220594938,0.955384782953569,0.295448408811738
"BNL10590","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","238.936018073072","20160216",0.954200043742006,0.955491640039274,0.291161504407871
"BNL10591","PA-SLZ","SVC_HR-1024i","VIROSP","Virola","multiflora","sunlit","130.674336585344","20160216",0.956232919449051,0.955935185206399,0.324446883682654
"BNL10592","PA-SLZ","SVC_HR-1024i","VIROSP","Virola","multiflora","sunlit","133.635644568035","20160216",0.946909337261609,0.955590149254347,0.333382513185132
"BNL10593","PA-SLZ","SVC_HR-1024i","TOCOPI","Tocoyena","pittieri","sunlit","171.882814709925","20160216",0.943872599231877,0.955120613070361,0.236277897664881
"BNL10594","PA-SLZ","SVC_HR-1024i","VIROSP","Virola","multiflora","sunlit","138.970909747009","20160216",0.946841818116287,0.955520581725864,0.341912080688026
"BNL10595","PA-SLZ","SVC_HR-1024i",NA,NA,NA,"sunlit","51.8554020941743","20160216",0.848475241481487,0.942003629592899,0.104529969185052
"BNL10596","PA-SLZ","SVC_HR-1024i",NA,NA,NA,"sunlit","105.883510926246","20160216",0.929888221964295,0.954292522386444,0.170984382309389
"BNL10597","PA-SLZ","SVC_HR-1024i",NA,NA,NA,"sunlit","156.406979077696","20160216",0.941956420621721,0.955273759366988,0.193362337649092
"BNL10598","PA-SLZ","SVC_HR-1024i",NA,NA,NA,"sunlit","73.8139207570422","20160216",0.819215883335966,0.934332447158241,0.113540071960982
"BNL10600","PA-SLZ","SVC_HR-1024i",NA,NA,NA,"sunlit","55.6947437260231","20160216",0.863114476350269,0.944502354698055,0.117527782838342
"BNL10634","PA-SLZ","SVC_HR-1024i","TOCOPI","Tocoyena","pittieri","sunlit","191.775394725934","20160216",0.943524733261662,0.955045398117198,0.261453876269404
"BNL10635","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","103.255421720535","20160216",0.953329393589282,0.955996562494463,0.25724621764296
"BNL10636","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","220.222257810509","20160216",0.962232552965721,0.956227028957222,0.324610627593137
"BNL10637","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","237.248027393928","20160216",0.942759722322579,0.954968598476703,0.282504915174926
"BNL10638","PA-SLZ","SVC_HR-1024i","APEIME","Apeiba","membranacea","sunlit","156.286966997083","20160216",0.929942477884327,0.954610722594408,0.25077477801501
"BNL10639","PA-SLZ","SVC_HR-1024i","VIROSP","Virola","multiflora","sunlit","182.670491183574","20160216",0.940554702892871,0.95542207215864,0.327827092365715
"BNL10640","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","241.658216004798","20160216",0.961890475982823,0.956165233798962,0.255992712750694
"BNL10641","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","107.965440514627","20160216",0.9578406933744,0.956070236356349,0.266415069714842
"BNL10642","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","135.370702577032","20160216",0.926697037003736,0.953539948433612,0.25573377378214
"BNL10643","PA-SLZ","SVC_HR-1024i","TOCOPI","Tocoyena","pittieri","sunlit","176.692142112641","20160216",0.946336620272047,0.955227070940898,0.227324170575026
"BNL10644","PA-SLZ","SVC_HR-1024i",NA,NA,NA,"sunlit","136.111009735789","20160216",0.949814911009696,0.955859498479717,0.234776348947389
"BNL10645","PA-SLZ","SVC_HR-1024i",NA,NA,NA,"sunlit","106.420338615625","20160216",0.919856300842133,0.953065503420534,0.156555293889923
"BNL10646","PA-SLZ","SVC_HR-1024i",NA,NA,NA,"sunlit","41.202185302961","20160216",0.758554497672121,0.93087510365933,0.095765334034538
"BNL10647","PA-SLZ","SVC_HR-1024i",NA,NA,NA,"sunlit","41.7267567801978","20160216",0.735121885503054,0.921893867126522,0.0937266601472148
"BNL10648","PA-SLZ","SVC_HR-1024i",NA,NA,NA,"sunlit","64.6016441524669","20160216",0.881122059584523,0.950079657273282,0.153627277322043
"BNL10649","PA-SLZ","SVC_HR-1024i",NA,NA,NA,"sunlit","250.10705180518","20160216",0.9657565202394,0.956236480848299,0.279698209864605
"BNL10650","PA-SLZ","SVC_HR-1024i",NA,NA,NA,"sunlit","77.5828680524158","20160216",0.892526827777101,0.950276277853788,0.15108769357166
"BNL10659","PA-SLZ","SVC_HR-1024i",NA,NA,NA,"sunlit","191.253653347002","20160216",0.960372839375584,0.956134453102749,0.244766095128081
"BNL10667","PA-SLZ","SVC_HR-1024i","TOCOPI","Tocoyena","pittieri","sunlit","168.649021488033","20160216",0.896417620003506,0.95083820186921,0.198403162718002
"BNL10687","PA-SLZ","SVC_HR-1024i",NA,NA,NA,"sunlit","184.751135292727","20160216",0.956393310569838,0.955954830359646,0.231257853975556
"BNL10688","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","98.8992758596061","20160216",0.884834408625465,0.949835170402728,0.211777447813685
"BNL10689","PA-SLZ","SVC_HR-1024i","APEIME","Apeiba","membranacea","sunlit","202.136531373825","20160216",0.950603075627901,0.955595724606714,0.259186976518469
"BNL10690","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","161.27339203892","20160216",0.949401123170149,0.955873961425184,0.211185834602712
"BNL10691","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","145.232452201869","20160216",0.929562358553121,0.954671457764896,0.219875951284439
"BNL10692","PA-SLZ","SVC_HR-1024i",NA,NA,NA,"sunlit","54.5131960847442","20160216",0.762263408045253,0.919735586777083,0.114849296687195
"BNL10693","PA-SLZ","SVC_HR-1024i",NA,NA,NA,"sunlit","96.2236837516082","20160216",0.874206781340655,0.947348949361373,0.202416805597932
"BNL10694","PA-SLZ","SVC_HR-1024i",NA,NA,NA,"sunlit","230.780874566667","20160216",0.94199306737096,0.954609991771139,0.271925176447892
"BNL10695","PA-SLZ","SVC_HR-1024i",NA,NA,NA,"sunlit","250.708678961316","20160216",0.929187838969871,0.954097324994831,0.266799751042848
"BNL10696","PA-SLZ","SVC_HR-1024i",NA,NA,NA,"sunlit","184.208531534333","20160216",0.918201741618573,0.953331080481948,0.244421584617498
"BNL10723","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","76.0484553280099","20160216",0.929783222591623,0.954934661148619,0.208933296775982
"BNL10724","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","243.891864622222","20160216",0.962738710206602,0.956176730159724,0.280070107885599
"BNL10727","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","183.122724943468","20160216",0.928250161262688,0.954140789476822,0.183398782368074
"BNL10749","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","193.409502554898","20160216",0.947995228290111,0.9553650773383,0.274664257212092
