"Spectra_Name","Location","Instrument","Species_Code","Genus","Species","Canopy_position","PLSR_LeafAge_days","Measurement_Date","N.mu","N.q25","N.q975","Cab.mu","Cab.q25","Cab.q975","Car.mu","Car.q25","Car.q975","Cbrown.mu","Cbrown.q25","Cbrown.q975","Cw.mu","Cw.q25","Cw.q975","Cm.mu","Cm.q25","Cm.q975"
"BNL10544","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","158.902804734217","20160214",1.38875857351677,1.38650202120432,1.39524465682885,35.6048363051,35.3605573293772,36.3465745773728,9.32593265882448,9.04762846386508,10.1687930042095,0.10962766880902,0.103976396072785,0.126191839053168,0.00950047902390963,0.00946729442262394,0.00960297089885994,0.00381458604099941,0.00374860089672375,0.00400933483598148
"BNL11451","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","119.799427921254","20160314",1.57634836625891,1.57220921539682,1.58823375785948,41.1541989639442,40.7916383882956,42.2577659289502,10.4147116899859,10.027588143009,11.564445766968,0.0169635092057612,0.00961874760446333,0.0373281536886938,0.0120462698851292,0.011986715858204,0.0122047423022495,0.00433892687148849,0.00422459401012238,0.00468308969787772
"BNL10545","PA-PNM","SVC_HR-1024i","ALBIAD","Albizia","adinocephala","sunlit","73.0578551917537","20160214",1.94679441861165,1.9425414309231,1.95885136052849,37.0681222586634,36.8416364138081,37.6657756090692,10.4380813936808,10.2003177675332,11.1138718834689,0.000422540009583589,0.000113993750041565,0.00159347473791149,0.0120770478725549,0.0120368911179571,0.0122025288704592,0.00836201525720831,0.00825142181486172,0.0086614513711751
"BNL11452","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","114.908029299688","20160314",1.62176076195705,1.61969917919121,1.62795680569809,27.482980249531,27.3261869546137,27.8617168781724,8.4981317341141,8.34713348485026,8.92866452207908,0.00138107604188096,0.000413612339773945,0.00535972347603514,0.00609661338516005,0.00607506146859677,0.00616188307069149,0.00420376923558893,0.00415994928390932,0.00432581393228553
"BNL10549","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","187.153816521523","20160214",1.6927752048081,1.68821457165032,1.70574831216804,53.9776694247314,53.4318903009408,55.5857746407168,11.8063409370782,11.2718606449486,13.432068736421,0.0610386592399225,0.053117329158448,0.0842137119320518,0.0134117224710484,0.0133537606451488,0.0135852025980764,0.00649103844826079,0.00636081452170548,0.00686979799665578
"BNL11462","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","198.87063092295","20160314",1.37711829175497,1.37388802386652,1.38617145798777,23.3195149237796,23.0783097829326,24.011567531407,8.17721548951661,7.87935823067036,9.07669197231582,0.190215966607435,0.181826323350325,0.214987953761709,0.00825904268079924,0.00820801305475113,0.00840202423304051,0.00449689549496147,0.00439605418524351,0.004766301353972
"BNL10550","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","101.399729084613","20160214",1.98657369722606,1.98006420575533,2.00485097893933,70.8911046861506,70.5029101786218,72.0751502728758,20.8963904171535,20.3428569325462,22.5683429586388,0.0088617566818174,0.00435725463915443,0.0219140133282928,0.0301046954477918,0.0300377090056734,0.0303118512549756,0.00972938484178642,0.00954660134163458,0.0102331134221765
"BNL11463","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","175.902809108475","20160314",1.3986097793503,1.39509046526209,1.40919113803484,36.3224189571712,35.9183076196173,37.6609684932881,8.05166640812287,7.58401360577467,9.21782907611156,0.133394792343096,0.124522520092904,0.158757502041005,0.00960588533007361,0.00955394328475698,0.00974596467167231,0.00287625384667585,0.00276193881973251,0.00319677209533249
"BNL10551","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","80.1077593505549","20160214",1.81926329882243,1.61505325994958,5.59188056857637,56.0718474641577,49.9223834669605,167.029204255657,17.9003388767425,12.8536644338765,39.5321085814974,0.0190839651572658,0.000500248149361918,0.0597599251475385,0.0221931688224044,0.0210644928909144,0.0438010632487589,0.0113462250782713,0.00654105277936285,0.0947823379849661
"BNL11465","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","191.647648819724","20160314",1.51395556284195,1.50963484615958,1.52625738715022,31.9117746019616,31.5459853417876,32.9344203511998,9.34725442174805,8.93172672975686,10.5931429003214,0.119550274155709,0.11076711065692,0.145517640084404,0.00860770296217281,0.00855521112497374,0.00876259711496177,0.00584214253667415,0.00572501393229982,0.0061870509191919
"BNL10552","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","133.981857713638","20160214",1.39414866411589,1.39224183669229,1.39975556998973,31.9095343100839,31.7187230075802,32.4823610695236,8.9614805494187,8.72854649912801,9.63024795071469,0.0960457357417312,0.0905136178225166,0.111355451291118,0.00856404505022566,0.00853322040793723,0.00865120243518738,0.00322950370317344,0.00317628928610201,0.00339333910648435
"BNL11466","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","114.854096404164","20160314",1.94517766438559,1.93785249965941,1.9666093142098,43.4550391586638,43.0099990948718,44.7505822857225,9.49309138430382,9.08009365082602,10.7657236846281,0.00933372786811861,0.00348236663020398,0.0276420562095042,0.0133595700373305,0.0132821704763701,0.0135763120347693,0.00571598141979698,0.00555818353075193,0.00621824808871997
"BNL10553","PA-PNM","SVC_HR-1024i","ALBIAD","Albizia","adinocephala","sunlit","72.5923553949559","20160214",1.73639422379662,1.73304143684446,1.74615702515874,37.2799560420962,37.0624568113636,37.8516144917618,10.5529329540221,10.3205577667224,11.2696736577717,0.0004321549888239,0.000114852832539136,0.0015827901598291,0.0122565348017886,0.0122164608092623,0.0123693831655914,0.00751338225124746,0.00741629194007342,0.00778626312972575
"BNL11467","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","86.9927085898735","20160314",1.76324968641536,1.75567732289482,1.78634010834587,56.61898086615,56.0134689545582,58.3765607518915,13.772243550114,13.0731470545363,15.9821696178166,0.00199787258764282,0.000573585283940644,0.00717916680450942,0.018862168032072,0.0187735726515076,0.0191180692526982,0.00412425610523738,0.00389492909232149,0.00470824391312235
"BNL10554","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","118.053769669563","20160214",1.81793930693144,1.81227640733777,1.83497255659283,51.3144772080064,50.9685135441723,52.3214051004654,12.4779599629225,12.1251597450448,13.485804001791,0.0201478779861288,0.0142094198997816,0.0373533778936469,0.021154490454051,0.0210901737422307,0.0213361704646624,0.00894222290583661,0.00878065629944196,0.00942585140937421
"BNL11479","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","82.2183036279764","20160314",1.95951845041291,1.9493666901206,1.99097307902884,76.7999555699432,75.9731428486181,79.21165863718,18.6132465560464,17.4540276163526,22.0899129394004,0.00746311938725058,0.00293132101764228,0.0223629287812559,0.0293835490297985,0.0292717324832259,0.0297186929912726,0.0017175065521498,0.00146526865344074,0.00250678674776055
"BNL10555","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","69.532729798769","20160214",1.64287409732603,1.63845489927911,1.65586209540414,47.7600174886765,47.5044530943881,48.4897274993543,12.5979562636865,12.2691069223206,13.5865045815742,0.000825287874784471,0.000243859936288404,0.00296952812103791,0.0234871842070473,0.0234252367328937,0.0236669324183885,0.00748255620496464,0.00733009560677114,0.00795194342246299
"BNL11480","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","91.7154793087602","20160314",1.80466211538443,1.79764452844301,1.82501539587672,32.1304683294218,31.7889738868698,33.1415120615501,9.59021762981479,9.21722416067466,10.6628158114312,0.0347131921001969,0.0258903215564107,0.0614326798839599,0.0140297368866467,0.0139479288476713,0.014265661121936,0.00566006857376673,0.00548042673316551,0.00617064318323817
"BNL10556","PA-PNM","SVC_HR-1024i","CASTEL","Castilla","elastica","sunlit","153.878517365678","20160214",1.88201045662421,1.84212896807051,2.14864928808741,46.4797688735806,45.1614654481653,59.8041637972879,12.7400758781614,11.5108072747691,29.6917351482534,0.0252733807898509,0.000938735644634687,0.199279307680425,0.00934325331448048,0.00921807607024159,0.00969651578899106,0.00797506518663502,0.00721893206378977,0.0143937907974649
"BNL11482","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","61.7211798383864","20160314",1.60225242888253,1.59884089304202,1.61203470107437,24.3513481022515,24.2237739299659,24.7537686535638,7.08262273271519,6.93791848714972,7.55988788763572,0.000708180418726885,0.00019084578827737,0.00271430297070186,0.00961051134277939,0.0095682616562447,0.00972808318982264,0.00437537942922646,0.00428587143988502,0.00462110984504256
"BNL10557","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","156.317993272377","20160214",1.62012313672605,1.61680216689948,1.62932238565352,55.9179711229264,55.4939075834174,57.1341566117964,12.6403638655128,12.17422135098,14.0213742476879,0.00884810527976688,0.00388035758037644,0.0237105111589479,0.013935686689963,0.0138901765085461,0.014067562492133,0.00633916766195936,0.00623086682033871,0.00662727324964135
"BNL11483","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","221.883705132286","20160314",4.21253951021506,4.16121007572651,4.36401387892321,135.279310009917,133.300966574341,141.031307129487,25.5278967884372,24.1159293985292,29.8291763368422,0.0786559361316771,0.0681567581344842,0.110828559293133,0.0309529149637047,0.0306916375459916,0.03173241579562,0.0183330502052608,0.0178200316981321,0.0198676986213992
"BNL10558","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","121.696710733368","20160214",2.12204408030861,2.11484604930438,2.14388137109404,90.569758204357,90.0437214244125,92.1469724759862,23.6234497054928,22.8451016144458,25.9339024092263,0.0139806240589408,0.00897817262509916,0.028063213072291,0.0333772588883737,0.0333018228056009,0.0335937055405167,0.0099961681010594,0.0097998996006745,0.0105720138120463
"BNL11484","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","69.7082197962521","20160314",1.72168546606183,1.71296417754612,1.74555875002728,45.1829688287595,44.7343774834527,46.7461039513377,11.4383938198914,10.6993454188162,13.3549475734569,0.00341085961909062,0.000899919248032427,0.0169230558271218,0.0180769251407088,0.0179919118928714,0.0183566671940447,0.00379457405895438,0.00356342838503939,0.00442265150525058
"BNL10559","PA-PNM","SVC_HR-1024i","ANACEX","Anacardium","excelsum","sunlit","63.0130879730982","20160214",1.67494290672909,1.66953074796795,1.68998103031623,43.8400185455525,43.597310674469,44.5870865374082,12.9648627008417,12.6925751832978,13.7984226529633,0.000924165843814343,0.000286317793115561,0.00335742051063808,0.0251195053615697,0.0250562764427349,0.0253041227624297,0.00822194371321679,0.008044768858662,0.00872390047899023
"BNL11485","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","156.458099941317","20160314",1.50482521158709,1.50032330945686,1.5177975684513,25.185754120835,24.9169474306527,25.9926989620742,8.10320399513441,7.79295000708927,8.99450328930313,0.0831366542487085,0.0741531661727358,0.108954538878996,0.00883570278740985,0.00878100649417284,0.00900027324152211,0.00544450361561192,0.00532020031451126,0.00580703585739539
"BNL10560","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","365.259164426193","20160214",4.34262480505192,4.32421087252517,4.39535188685746,194.831796946028,194.764374187727,194.995747896839,38.6632613498459,38.0602508905174,39.938705730541,0.247362380355693,0.239674768028067,0.268320337546917,0.0430278323882006,0.0428770777867081,0.043490833158541,0.0226666166658493,0.0224797966984564,0.0232086314841428
"BNL11486","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","127.168911973836","20160314",1.96245708335488,1.9552915987511,1.98327816588916,41.2028043500584,40.818151570973,42.3235150131232,10.6092063178916,10.1994146060257,11.7826005412304,0.0200846386482201,0.0114277615123851,0.0438594466642392,0.0134600221248445,0.0133866219979639,0.0136791215244953,0.00717579782698241,0.00701680593230874,0.00767395503593097
"BNL10561","PA-PNM","SVC_HR-1024i","CORDAL","Cordia","alliodora","sunlit","146.231226835323","20160214",1.66383268443095,1.66025669046885,1.6740767950045,57.1197373560771,56.710925093727,58.3662808616983,12.5993476843989,12.1224414774603,14.0357811571983,0.0026430275035467,0.000804641410965817,0.0101693820469179,0.0134507769227299,0.0134012903362546,0.0135886593951187,0.00589771342675621,0.00578677328711212,0.00621427350105078
"BNL11488","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","256.355739248024","20160314",1.6987422700227,1.69351081778288,1.71450003099259,58.1994376791383,57.3924938559649,60.6914835793354,9.6326135852652,8.88070853390255,11.793506657946,0.135606595957841,0.125605480737661,0.165313637723769,0.0106877491565154,0.0106249797760735,0.0108722588519292,0.00441344136761885,0.00428900521725177,0.00478128947430879
"BNL10562","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","413.159494104846","20160214",4.40017400546052,4.37853443120462,4.47181657307521,194.610173659019,194.445666736214,194.992888335898,38.3875716918345,37.6587321270646,39.9677369678627,0.361677706072303,0.353310765401137,0.383072223535483,0.0417770844970382,0.0416057117805354,0.0423368663639073,0.0259647741521619,0.0257258176337563,0.0267217480098223
"BNL11491","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","121.341408106658","20160314",1.87775020205739,1.87139850785185,1.89587291458463,43.5754290347514,43.1553219989926,44.7971193054751,9.81832175714181,9.41699378156146,11.0197587978835,0.0223612480222901,0.0140404745138542,0.0458278965557421,0.0132106537078211,0.0131456154798527,0.013408535358797,0.00469370644159714,0.00455050385688747,0.00509680495459983
"BNL10661","PA-PNM","SVC_HR-1024i","CECRPE","Cecropia","peltata","sunlit","211.736161023384","20160214",2.94910233410188,2.94075625770794,2.97489537454958,101.271397524184,100.703112827005,102.894693214804,28.9882615308215,28.1961428804505,31.4050653137393,0.154724533041604,0.149854773651701,0.169372259631354,0.0244528465627643,0.0243973586207017,0.0246077976642105,0.0104389068935485,0.0103124933781522,0.0108238565159091
"BNL11492","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","165.666550197011","20160314",1.30849376991454,1.30600146092255,1.31570337740981,20.1087969972021,19.92396987957,20.6720048583089,5.16851434196069,4.99325790206889,5.66685620122128,0.174125930930231,0.166026334733639,0.196025620417279,0.00697620126384564,0.00694075855543116,0.00708120661252796,0.0036254527593284,0.0035589848795087,0.00382987415385846
"BNL10428","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","152.340168583832","20160216",1.46001693608241,1.457073681844,1.46862910349997,47.0037912308975,46.693458643353,47.9229788959284,10.8724783903258,10.5631733046873,11.8604727691836,0.0162194716600842,0.0108806343961895,0.0316692591502767,0.0126921879087204,0.0126499291712703,0.0128104530681628,0.00670163111392667,0.00660077029124356,0.00697855581982301
"BNL11499","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","186.038082920239","20160314",1.36502681670779,1.36202510082367,1.37357144970647,27.6680322401396,27.3919097615512,28.4346998860625,7.5806504819817,7.2863016375922,8.44078173448207,0.163416777317642,0.155646381032772,0.185831817456309,0.00776557110067188,0.00772724289251987,0.00788199485666078,0.00422064450023335,0.00413585715697157,0.0044701897837525
"BNL10431","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","351.74288997931","20160216",2.07541651099784,2.06775356013206,2.09856791639857,96.7431564392187,95.836696811292,99.3475715159522,35.1712840682974,33.2901155593998,39.5966455540875,0.301203677751502,0.293170392329114,0.323749074990155,0.0186525925132291,0.0185803587872954,0.0188564904046112,0.0154691838738564,0.0152660534428974,0.0160706352749
"BNL11058",NA,"SE_PSRPlus",NA,NA,NA,NA,"252.269682301363","20160315",1.52008238048743,1.51577621334847,1.5324341737133,34.209537767321,33.7462966437036,35.5540380616368,8.98890295559652,8.43487191706017,10.6288365853151,0.217268834472884,0.207113336774679,0.248814305857962,0.00715668651860435,0.00710861135489114,0.00731111038057736,0.00253179458562213,0.00244311174633261,0.00278791279851226
"BNL10432","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","367.071448530086","20160216",2.20693358116871,2.19848843274644,2.23122829663183,102.799272811933,101.908216115304,105.520911168218,35.1493717449242,33.2946888934454,39.6107480111677,0.352085262019584,0.344263933137213,0.375088315586577,0.0208287529488134,0.0207593697996171,0.0210199601274583,0.0156764123215238,0.0154604597717782,0.0162738615248831
"BNL11208","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","469.628087726143","20160315",3.0127445156148,2.99692012593122,3.05906343334044,136.085383966001,134.597874405756,140.567048705085,22.3777183365375,20.5048606395039,27.9576140495024,0.377156383856913,0.36715681457883,0.405195030376797,0.0223859073454867,0.0222906738152125,0.0226775943313546,0.0120130683522641,0.0117809034163427,0.0126886499367739
"BNL10459","PA-SLZ","SVC_HR-1024i","TOCOPI","Tocoyena","pittieri","sunlit","69.8347729485689","20160216",1.87996179804731,1.86508154605464,1.89829673406729,40.2275335229217,39.4324082028209,41.4709815263773,10.3467745356125,10.0966418740963,12.169783954879,0.0069852564220396,0.000206649752934762,0.0506851778587322,0.0194764848065524,0.0190274079880526,0.0196450493028411,0.00717103662897505,0.00707065024236084,0.00771617202585629
"BNL11305","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","274.455384321469","20160315",1.67547314100013,1.67089475037966,1.68907559416037,38.5431682455414,38.0744987039309,39.9193972006462,11.3673615463751,10.7894394937756,13.1126783364913,0.296149146098805,0.286077827691651,0.32412934219883,0.0100412627505655,0.009982856594259,0.0102094039823848,0.00364689089480914,0.00354153668676226,0.00395345898753057
"BNL10460","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","286.627175731513","20160216",2.00292043461969,1.99602337806169,2.02440712364783,99.3997723874966,98.4261511935227,102.087161202344,38.3540027772983,37.6470238832349,39.9328548357375,0.176103203075304,0.168694850186347,0.198546121453317,0.018848623171352,0.0187697327428355,0.0190570883268136,0.01467420182572,0.0144936148654775,0.015230494343449
"BNL11350","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","129.235947719989","20160315",1.86635387155697,1.86364844605251,1.87499788286938,32.0971932190493,31.9273681039286,32.6004659855951,9.28230219748571,9.0874129486815,9.83428505606886,0.00123376987083723,0.000390480734715025,0.00438120212457572,0.00554982890934105,0.00553060531465017,0.00561399922478561,0.0045431460100689,0.00449242947805144,0.00469013951783299
"BNL10461","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","118.881951597212","20160216",1.60731694276471,1.6041467769045,1.61770218038237,45.5751439116994,45.2648612517878,46.441158593539,12.4001745753821,12.0731605657775,13.3871725098987,0.00121006266768348,0.000318767090282264,0.00552623972578952,0.0137687029542876,0.0137224578679438,0.0139039022270731,0.00754899830334305,0.00744382789358969,0.00789064244027438
"BNL11351","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","378.27508182839","20160315",3.10940498427445,3.08338832506573,3.19106161854562,109.240012569447,107.394313019113,114.641028773743,15.3791019825252,13.9681736010694,19.5923108846002,0.256556174965369,0.243807216328779,0.292759573644844,0.0238765749517032,0.0237268134192138,0.0243005494081636,0.0126436746334703,0.0122363726309235,0.0138177771652721
"BNL10573","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","104.965879626383","20160216",1.5368841685194,1.53342735598142,1.54774803000284,42.9654238449485,42.7256393565471,43.7367958537339,11.9697192838366,11.6711861043516,12.8248596981578,0.00117056502017609,0.000359258939800589,0.00418745197626573,0.0156558543930153,0.0156075179779105,0.015786863921762,0.00746663023332872,0.00733925293712129,0.00783597471493618
"BNL11380","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","153.813100263813","20160315",1.4564405203867,1.45323040656733,1.46558503036287,48.6081296315929,48.0987039887775,50.069322149354,10.9546969022095,10.3651734758965,12.6145848102895,0.0906117105920563,0.0831178941800133,0.113265805219905,0.0110794603082684,0.0110285277842565,0.0112261959379824,0.00149139362472221,0.00140096308395876,0.00175526173499625
"BNL10575","PA-SLZ","SVC_HR-1024i","TACHVE","Tachigali","versicolor","sunlit","147.719702213178","20160216",1.54028401491243,1.53756862340291,1.54808261558692,46.290305481644,46.0000352468354,47.0994160126098,11.8605378323205,11.4728208280104,13.0256426781472,0.00134593928968108,0.000420305180619657,0.00476719860009459,0.00950114559819261,0.00946813182584747,0.00959524535465819,0.00693059993331538,0.00684794703780357,0.00716881858102318
"BNL11381","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","394.771023980617","20160315",1.72134589716704,1.71576421285149,1.738192067339,24.2495993705116,23.8564251507046,25.3589403936403,6.75054608524204,6.37818448556167,7.95532366808101,0.422609105986454,0.410708576280047,0.455177187413498,0.00675400785765634,0.00669887517520263,0.00690721789888112,0.00339822705762895,0.00329910669009212,0.00369527206737876
"BNL10576","PA-SLZ","SVC_HR-1024i","TACHVE","Tachigali","versicolor","sunlit","148.762984497689","20160216",1.58210310510854,1.57855839213819,1.59125704949866,39.0603539244369,38.779374072725,39.851550445382,10.730411272416,10.4362706794545,11.6954379800877,0.00225406010990952,0.00073929166589763,0.00788568376290075,0.00930108728326178,0.00926014544896714,0.00941718886926123,0.00797216925158295,0.00787420681636631,0.00823878724123132
"BNL11397","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","186.66454201466","20160315",1.55113575855525,1.54734314924504,1.56261979546234,48.901735180187,48.3840909264012,50.3933668766567,11.4681938812707,10.8668834555081,13.2256850236055,0.100913677827667,0.0920226143703933,0.12554496877858,0.00961960610673608,0.00956986325019674,0.00976741735521376,0.00278742327493568,0.00269483993246479,0.00305501725295918
"BNL10577","PA-SLZ","SVC_HR-1024i","TACHVE","Tachigali","versicolor","sunlit","167.520244189972","20160216",1.46091027709715,1.45816301294181,1.46821401981198,47.8511172645661,47.5078783620253,48.7919609838352,12.3137856813007,11.9206200616943,13.5385615715854,0.00252675570585798,0.000767825455893558,0.00848016264793633,0.00992711863519022,0.00989072972017374,0.0100301594288347,0.00779634693000657,0.00770961179610607,0.00804633406487978
"BNL11436","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","85.382721785087","20160315",1.74294995374707,1.73953108402494,1.75291351164798,31.5202231913348,31.3079112690384,32.158979683918,10.8201557298662,10.5326072525763,11.6118499184997,0.000947414001727887,0.000324567277640085,0.00305692793362046,0.00808118115238355,0.00804782257545469,0.00817712385820392,0.00386944379012158,0.00379607754286072,0.00408812124619353
"BNL10578","PA-SLZ","SVC_HR-1024i","CARAGU","Carapa","guianensis","sunlit","86.1358770070403","20160216",3.09523122400011,3.06871389612196,3.18279764201181,69.618014918488,68.9475219867794,71.6969713519844,17.7982807626862,17.2959159838237,19.1548478821358,0.00171418127481266,0.000409207902597323,0.00708404148112402,0.0354527431921473,0.0352310354727802,0.0360981656183042,0.0267652961464438,0.0262850110752126,0.0283333881328417
"BNL11501","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","80.3093917517758","20160315",1.52930768523985,1.52626041957868,1.5386965803768,35.2045499089473,34.9436853221839,35.9598796182555,9.55423759506657,9.23534262685614,10.4915280580218,0.0011531833388246,0.000372566988307638,0.00395793714405243,0.0099712083668425,0.00992841709770169,0.0100997967256495,0.0026658891153486,0.00258067362448995,0.00291822507439533
"BNL10579","PA-SLZ","SVC_HR-1024i","CARAGU","Carapa","guianensis","sunlit","156.39375916223","20160216",3.26486646054069,3.23245432369524,3.35155478178858,112.776941926394,111.631853478779,116.02358773242,28.3098208710737,27.2015711188326,31.1798548395109,0.00536244029961588,0.00179207826541787,0.0161013019722092,0.0379790002074868,0.037721376866806,0.0387291755827256,0.0312943963797046,0.0307391495263614,0.0328479761076737
"BNL11502","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","427.040162522544","20160315",2.73150898870386,2.71744800083236,2.7722025693649,100.29408622746,98.9372044547368,104.256596265277,17.1706138684547,15.8628782367535,21.0667913063923,0.33637714915305,0.325774385256399,0.366933508087928,0.0181870406029454,0.0180958739197637,0.0184499720151577,0.00967134299852437,0.00944311396312131,0.0103180794171625
"BNL10580","PA-SLZ","SVC_HR-1024i","CARAGU","Carapa","guianensis","sunlit","148.745510679154","20160216",3.41535937863831,3.37501027161049,3.53952256810364,84.1337876427961,83.0678438951064,87.3049164030016,21.9699778138665,21.2881089045193,23.9564919464074,0.0825728013021519,0.0739934942739608,0.10737312564329,0.0390359787666641,0.0387042547479575,0.0400879065450256,0.0356608396775918,0.0349093952080247,0.037957053525263
"BNL11503","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","109.154574022897","20160315",1.80031244639209,1.79457864601713,1.81783049980212,59.5202923329727,58.9215499972953,61.2768533614364,11.6151414854467,10.9892833910527,13.4986459646722,0.0803633237155006,0.0715724470663955,0.103969188596728,0.0250253366269979,0.0249235906949519,0.025322473496922,0.000426869825829816,0.000272994096566057,0.000878469807220096
"BNL10581","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","143.386840038019","20160216",2.01303815948555,2.00401618753076,2.03795821623721,89.6862943143093,88.9589234998495,91.720411894965,28.6762564541167,27.3231560380476,32.8061210517627,0.0151186889395796,0.00867533689146194,0.0333351039036981,0.0284622472317534,0.0283730362853159,0.0287278010362554,0.01318219316852,0.0129272482615266,0.0139291175038488
"BNL11504","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","124.083363491507","20160315",1.65966648515939,1.65540813423094,1.67207812090317,59.617028494179,58.9204598048464,61.6635414114063,11.4218085190349,10.7164920577759,13.5518926565637,0.0871212492903534,0.0790445231643693,0.110959590223911,0.0229084214209673,0.0228125957274326,0.0231855995410767,0.000202527736922275,0.000118977385957568,0.000495398023982272
"BNL10582","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","140.011939880908","20160216",1.64482989646607,1.63753991008136,1.66494963741857,74.3478807650243,73.7191351141885,76.2272465315432,24.324811996839,23.0712197247233,28.0371388742096,0.0440650611185295,0.0369658366687312,0.0652130895493759,0.0263854447970549,0.026289492605872,0.0266589030244095,0.0119395518935575,0.0116726189006145,0.0126888956816551
"BNL11505","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","130.52630795132","20160315",1.5852986923016,1.58213881523873,1.59483320982323,70.6482610659343,69.8592856212347,72.9741278241098,13.5446565610457,12.565987267246,16.5893630314107,0.0659216557708535,0.0578618078722429,0.0897141803328994,0.022991944992828,0.0229012217520591,0.0232526257024582,0.000118053591735939,6.81993769771033e-05,0.000281940429501067
"BNL10583","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","124.679056394123","20160216",2.14553038117673,2.13352513393175,2.18122678618136,79.5017977496195,78.8763312071702,81.348616133913,24.7130678430282,23.869703998034,27.3593208652815,0.0345978969272513,0.0282247362118253,0.0535867265388359,0.0316515016552782,0.0315461124638934,0.0319619357890731,0.0160731024484228,0.0157466894625948,0.0170617360321248
"BNL11506","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","106.427860544808","20160315",1.52460531575494,1.52015741844112,1.53828319636156,45.6962255144282,45.2029555131331,47.1320290714328,10.9654082357135,10.4463170646116,12.4558297120126,0.0343736792628372,0.0267039800031023,0.0579789158001592,0.0155735222414935,0.0155023145591105,0.0157816182935964,0.00160213828920228,0.00146696707566678,0.00200178281623581
